year,category1,category2,category1_index,category2_index,exchange
1991 to 1992,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,4,7,0.0
1991 to 1992,Mosaic of Agriculture and Pasture,Pasture,4,8,0.0
1991 to 1992,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",4,9,0.0
1991 to 1992,Mosaic of Agriculture and Pasture,Urban Infrastructure,4,10,0.0
1991 to 1992,Mosaic of Agriculture and Pasture,Wetland,4,11,0.0
1991 to 1992,Natural Forest,Non Observed,5,6,2.0
1991 to 1992,Natural Forest,Other Non Vegetated Area,5,7,0.0
1991 to 1992,Natural Forest,Pasture,5,8,0.0
1991 to 1992,Natural Forest,"River, Lake and Ocean",5,9,6.0
1991 to 1992,Natural Forest,Urban Infrastructure,5,10,0.0
1991 to 1992,Natural Forest,Wetland,5,11,0.0
1991 to 1992,Non Observed,Other Non Vegetated Area,6,7,0.0
1991 to 1992,Non Observed,Pasture,6,8,0.0
1991 to 1992,Non Observed,"River, Lake and Ocean",6,9,0.0
1991 to 1992,Non Observed,Urban Infrastructure,6,10,0.0
1991 to 1992,Non Observed,Wetland,6,11,0.0
1991 to 1992,Other Non Vegetated Area,Pasture,7,8,0.0
1991 to 1992,Other Non Vegetated Area,"River, Lake and Ocean",7,9,0.0
1991 to 1992,Other Non Vegetated Area,Urban Infrastructure,7,10,0.0
1991 to 1992,Other Non Vegetated Area,Wetland,7,11,0.0
1991 to 1992,Pasture,"River, Lake and Ocean",8,9,4.0
1991 to 1992,Pasture,Urban Infrastructure,8,10,0.0
1991 to 1992,Pasture,Wetland,8,11,0.0
1991 to 1992,"River, Lake and Ocean",Urban Infrastructure,9,10,0.0
1991 to 1992,"River, Lake and Ocean",Wetland,9,11,0.0
1991 to 1992,Urban Infrastructure,Wetland,10,11,0.0
1992 to 1993,Agriculture,Forest Plantation,0,1,0.0
1992 to 1993,Agriculture,Grassland,0,2,12.0
1992 to 1993,Agriculture,Mining,0,3,0.0
1992 to 1993,Agriculture,Mosaic of Agriculture and Pasture,0,4,0.0
1992 to 1993,Agriculture,Natural Forest,0,5,5.0
1992 to 1993,Agriculture,Non Observed,0,6,0.0
1992 to 1993,Agriculture,Other Non Vegetated Area,0,7,0.0
1992 to 1993,Agriculture,Pasture,0,8,176.0
1992 to 1993,Agriculture,"River, Lake and Ocean",0,9,0.0
1992 to 1993,Agriculture,Urban Infrastructure,0,10,0.0
1992 to 1993,Agriculture,Wetland,0,11,0.0
1992 to 1993,Forest Plantation,Grassland,1,2,0.0
1992 to 1993,Forest Plantation,Mining,1,3,0.0
1992 to 1993,Forest Plantation,Mosaic of Agriculture and Pasture,1,4,0.0
1992 to 1993,Forest Plantation,Natural Forest,1,5,0.0
1992 to 1993,Forest Plantation,Non Observed,1,6,0.0
1992 to 1993,Forest Plantation,Other Non Vegetated Area,1,7,0.0
1992 to 1993,Forest Plantation,Pasture,1,8,0.0
1992 to 1993,Forest Plantation,"River, Lake and Ocean",1,9,0.0
1992 to 1993,Forest Plantation,Urban Infrastructure,1,10,0.0
1992 to 1993,Forest Plantation,Wetland,1,11,0.0
1992 to 1993,Grassland,Mining,2,3,0.0
1992 to 1993,Grassland,Mosaic of Agriculture and Pasture,2,4,0.0
1992 to 1993,Grassland,Natural Forest,2,5,0.0
1992 to 1993,Grassland,Non Observed,2,6,13.0
1992 to 1993,Grassland,Other Non Vegetated Area,2,7,0.0
1992 to 1993,Grassland,Pasture,2,8,0.0
1992 to 1993,Grassland,"River, Lake and Ocean",2,9,50.0
1992 to 1993,Grassland,Urban Infrastructure,2,10,0.0
1992 to 1993,Grassland,Wetland,2,11,0.0
1992 to 1993,Mining,Mosaic of Agriculture and Pasture,3,4,0.0
1992 to 1993,Mining,Natural Forest,3,5,0.0
1992 to 1993,Mining,Non Observed,3,6,0.0
1992 to 1993,Mining,Other Non Vegetated Area,3,7,0.0
1992 to 1993,Mining,Pasture,3,8,0.0
1992 to 1993,Mining,"River, Lake and Ocean",3,9,0.0
1992 to 1993,Mining,Urban Infrastructure,3,10,0.0
1992 to 1993,Mining,Wetland,3,11,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,Natural Forest,4,5,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,Non Observed,4,6,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,4,7,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,Pasture,4,8,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",4,9,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,Urban Infrastructure,4,10,0.0
1992 to 1993,Mosaic of Agriculture and Pasture,Wetland,4,11,0.0
1992 to 1993,Natural Forest,Non Observed,5,6,1.0
1992 to 1993,Natural Forest,Other Non Vegetated Area,5,7,0.0
1992 to 1993,Natural Forest,Pasture,5,8,0.0
1992 to 1993,Natural Forest,"River, Lake and Ocean",5,9,3.0
1992 to 1993,Natural Forest,Urban Infrastructure,5,10,0.0
1992 to 1993,Natural Forest,Wetland,5,11,0.0
1992 to 1993,Non Observed,Other Non Vegetated Area,6,7,0.0
1992 to 1993,Non Observed,Pasture,6,8,0.0
1992 to 1993,Non Observed,"River, Lake and Ocean",6,9,0.0
1992 to 1993,Non Observed,Urban Infrastructure,6,10,0.0
1992 to 1993,Non Observed,Wetland,6,11,0.0
1992 to 1993,Other Non Vegetated Area,Pasture,7,8,0.0
1992 to 1993,Other Non Vegetated Area,"River, Lake and Ocean",7,9,0.0
1992 to 1993,Other Non Vegetated Area,Urban Infrastructure,7,10,0.0
1992 to 1993,Other Non Vegetated Area,Wetland,7,11,0.0
1992 to 1993,Pasture,"River, Lake and Ocean",8,9,18.0
1992 to 1993,Pasture,Urban Infrastructure,8,10,0.0
1992 to 1993,Pasture,Wetland,8,11,0.0
1992 to 1993,"River, Lake and Ocean",Urban Infrastructure,9,10,0.0
1992 to 1993,"River, Lake and Ocean",Wetland,9,11,0.0
1992 to 1993,Urban Infrastructure,Wetland,10,11,0.0
1993 to 1994,Agriculture,Forest Plantation,0,1,0.0
1993 to 1994,Agriculture,Grassland,0,2,121.0
1993 to 1994,Agriculture,Mining,0,3,0.0
1993 to 1994,Agriculture,Mosaic of Agriculture and Pasture,0,4,0.0
1993 to 1994,Agriculture,Natural Forest,0,5,4.0
1993 to 1994,Agriculture,Non Observed,0,6,0.0
1993 to 1994,Agriculture,Other Non Vegetated Area,0,7,0.0
1993 to 1994,Agriculture,Pasture,0,8,262.0
1993 to 1994,Agriculture,"River, Lake and Ocean",0,9,1.0
1993 to 1994,Agriculture,Urban Infrastructure,0,10,0.0
1993 to 1994,Agriculture,Wetland,0,11,5.0
1993 to 1994,Forest Plantation,Grassland,1,2,0.0
1993 to 1994,Forest Plantation,Mining,1,3,0.0
1993 to 1994,Forest Plantation,Mosaic of Agriculture and Pasture,1,4,0.0
1993 to 1994,Forest Plantation,Natural Forest,1,5,0.0
1993 to 1994,Forest Plantation,Non Observed,1,6,0.0
1993 to 1994,Forest Plantation,Other Non Vegetated Area,1,7,0.0
1993 to 1994,Forest Plantation,Pasture,1,8,0.0
1993 to 1994,Forest Plantation,"River, Lake and Ocean",1,9,0.0
1993 to 1994,Forest Plantation,Urban Infrastructure,1,10,0.0
1993 to 1994,Forest Plantation,Wetland,1,11,0.0
1993 to 1994,Grassland,Mining,2,3,0.0
1993 to 1994,Grassland,Mosaic of Agriculture and Pasture,2,4,0.0
1993 to 1994,Grassland,Natural Forest,2,5,0.0
1993 to 1994,Grassland,Non Observed,2,6,7.0
1993 to 1994,Grassland,Other Non Vegetated Area,2,7,0.0
1993 to 1994,Grassland,Pasture,2,8,0.0
1993 to 1994,Grassland,"River, Lake and Ocean",2,9,263.0
1993 to 1994,Grassland,Urban Infrastructure,2,10,0.0
1993 to 1994,Grassland,Wetland,2,11,0.0
1993 to 1994,Mining,Mosaic of Agriculture and Pasture,3,4,0.0
1993 to 1994,Mining,Natural Forest,3,5,0.0
1993 to 1994,Mining,Non Observed,3,6,0.0
1993 to 1994,Mining,Other Non Vegetated Area,3,7,0.0
1993 to 1994,Mining,Pasture,3,8,0.0
1993 to 1994,Mining,"River, Lake and Ocean",3,9,0.0
1993 to 1994,Mining,Urban Infrastructure,3,10,0.0
1993 to 1994,Mining,Wetland,3,11,0.0
1993 to 1994,Mosaic of Agriculture and Pasture,Natural Forest,4,5,0.0
1993 to 1994,Mosaic of Agriculture and Pasture,Non Observed,4,6,0.0
1993 to 1994,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,4,7,0.0
1993 to 1994,Mosaic of Agriculture and Pasture,Pasture,4,8,0.0
1993 to 1994,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",4,9,0.0
1993 to 1994,Mosaic of Agriculture and Pasture,Urban Infrastructure,4,10,0.0
1993 to 1994,Mosaic of Agriculture and Pasture,Wetland,4,11,0.0
1993 to 1994,Natural Forest,Non Observed,5,6,2.0
1993 to 1994,Natural Forest,Other Non Vegetated Area,5,7,0.0
1993 to 1994,Natural Forest,Pasture,5,8,0.0
1993 to 1994,Natural Forest,"River, Lake and Ocean",5,9,24.0
1993 to 1994,Natural Forest,Urban Infrastructure,5,10,0.0
1993 to 1994,Natural Forest,Wetland,5,11,0.0
1993 to 1994,Non Observed,Other Non Vegetated Area,6,7,0.0
1993 to 1994,Non Observed,Pasture,6,8,0.0
1993 to 1994,Non Observed,"River, Lake and Ocean",6,9,0.0
1993 to 1994,Non Observed,Urban Infrastructure,6,10,0.0
1993 to 1994,Non Observed,Wetland,6,11,0.0
1993 to 1994,Other Non Vegetated Area,Pasture,7,8,0.0
1993 to 1994,Other Non Vegetated Area,"River, Lake and Ocean",7,9,0.0
1993 to 1994,Other Non Vegetated Area,Urban Infrastructure,7,10,0.0
1993 to 1994,Other Non Vegetated Area,Wetland,7,11,0.0
1993 to 1994,Pasture,"River, Lake and Ocean",8,9,14.0
1993 to 1994,Pasture,Urban Infrastructure,8,10,0.0
1993 to 1994,Pasture,Wetland,8,11,0.0
1993 to 1994,"River, Lake and Ocean",Urban Infrastructure,9,10,0.0
1993 to 1994,"River, Lake and Ocean",Wetland,9,11,0.0
1993 to 1994,Urban Infrastructure,Wetland,10,11,0.0
1994 to 1995,Agriculture,Forest Plantation,0,1,0.0
1994 to 1995,Agriculture,Grassland,0,2,32.0
1994 to 1995,Agriculture,Mining,0,3,0.0
1994 to 1995,Agriculture,Mosaic of Agriculture and Pasture,0,4,0.0
1994 to 1995,Agriculture,Natural Forest,0,5,1.0
1994 to 1995,Agriculture,Non Observed,0,6,0.0
1994 to 1995,Agriculture,Other Non Vegetated Area,0,7,0.0
1994 to 1995,Agriculture,Pasture,0,8,264.0
1994 to 1995,Agriculture,"River, Lake and Ocean",0,9,0.0
1994 to 1995,Agriculture,Urban Infrastructure,0,10,0.0
1994 to 1995,Agriculture,Wetland,0,11,0.0
1994 to 1995,Forest Plantation,Grassland,1,2,0.0
1994 to 1995,Forest Plantation,Mining,1,3,0.0
1994 to 1995,Forest Plantation,Mosaic of Agriculture and Pasture,1,4,0.0
1994 to 1995,Forest Plantation,Natural Forest,1,5,0.0
1994 to 1995,Forest Plantation,Non Observed,1,6,0.0
1994 to 1995,Forest Plantation,Other Non Vegetated Area,1,7,0.0
1994 to 1995,Forest Plantation,Pasture,1,8,0.0
1994 to 1995,Forest Plantation,"River, Lake and Ocean",1,9,0.0
1994 to 1995,Forest Plantation,Urban Infrastructure,1,10,0.0
1994 to 1995,Forest Plantation,Wetland,1,11,0.0
1994 to 1995,Grassland,Mining,2,3,0.0
1994 to 1995,Grassland,Mosaic of Agriculture and Pasture,2,4,0.0
1994 to 1995,Grassland,Natural Forest,2,5,0.0
1994 to 1995,Grassland,Non Observed,2,6,8.0
1994 to 1995,Grassland,Other Non Vegetated Area,2,7,0.0
1994 to 1995,Grassland,Pasture,2,8,0.0
1994 to 1995,Grassland,"River, Lake and Ocean",2,9,625.0
1994 to 1995,Grassland,Urban Infrastructure,2,10,0.0
1994 to 1995,Grassland,Wetland,2,11,0.0
1994 to 1995,Mining,Mosaic of Agriculture and Pasture,3,4,0.0
1994 to 1995,Mining,Natural Forest,3,5,0.0
1994 to 1995,Mining,Non Observed,3,6,0.0
1994 to 1995,Mining,Other Non Vegetated Area,3,7,0.0
1994 to 1995,Mining,Pasture,3,8,0.0
1994 to 1995,Mining,"River, Lake and Ocean",3,9,0.0
1994 to 1995,Mining,Urban Infrastructure,3,10,0.0
1994 to 1995,Mining,Wetland,3,11,0.0
1994 to 1995,Mosaic of Agriculture and Pasture,Natural Forest,4,5,0.0
1994 to 1995,Mosaic of Agriculture and Pasture,Non Observed,4,6,0.0
1994 to 1995,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,4,7,0.0
1994 to 1995,Mosaic of Agriculture and Pasture,Pasture,4,8,0.0
1994 to 1995,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",4,9,0.0
1994 to 1995,Mosaic of Agriculture and Pasture,Urban Infrastructure,4,10,0.0
1994 to 1995,Mosaic of Agriculture and Pasture,Wetland,4,11,0.0
1994 to 1995,Natural Forest,Non Observed,5,6,1.0
1994 to 1995,Natural Forest,Other Non Vegetated Area,5,7,0.0
1994 to 1995,Natural Forest,Pasture,5,8,0.0
1994 to 1995,Natural Forest,"River, Lake and Ocean",5,9,11.0
1994 to 1995,Natural Forest,Urban Infrastructure,5,10,0.0
1994 to 1995,Natural Forest,Wetland,5,11,0.0
1994 to 1995,Non Observed,Other Non Vegetated Area,6,7,0.0
1994 to 1995,Non Observed,Pasture,6,8,0.0
1994 to 1995,Non Observed,"River, Lake and Ocean",6,9,1.0
1994 to 1995,Non Observed,Urban Infrastructure,6,10,0.0
1994 to 1995,Non Observed,Wetland,6,11,0.0
1994 to 1995,Other Non Vegetated Area,Pasture,7,8,0.0
1994 to 1995,Other Non Vegetated Area,"River, Lake and Ocean",7,9,0.0
1994 to 1995,Other Non Vegetated Area,Urban Infrastructure,7,10,0.0
1994 to 1995,Other Non Vegetated Area,Wetland,7,11,0.0
1994 to 1995,Pasture,"River, Lake and Ocean",8,9,239.0
1994 to 1995,Pasture,Urban Infrastructure,8,10,0.0
1994 to 1995,Pasture,Wetland,8,11,0.0
1994 to 1995,"River, Lake and Ocean",Urban Infrastructure,9,10,0.0
1994 to 1995,"River, Lake and Ocean",Wetland,9,11,0.0
1994 to 1995,Urban Infrastructure,Wetland,10,11,0.0
1995 to 1996,Agriculture,Forest Plantation,0,1,0.0
1995 to 1996,Agriculture,Grassland,0,2,14.0
1995 to 1996,Agriculture,Mining,0,3,0.0
1995 to 1996,Agriculture,Mosaic of Agriculture and Pasture,0,4,0.0
1995 to 1996,Agriculture,Natural Forest,0,5,0.0
1995 to 1996,Agriculture,Non Observed,0,6,0.0
1995 to 1996,Agriculture,Other Non Vegetated Area,0,7,0.0
1995 to 1996,Agriculture,Pasture,0,8,697.0
1995 to 1996,Agriculture,"River, Lake and Ocean",0,9,1.0
1995 to 1996,Agriculture,Urban Infrastructure,0,10,0.0
1995 to 1996,Agriculture,Wetland,0,11,0.0
1995 to 1996,Forest Plantation,Grassland,1,2,0.0
1995 to 1996,Forest Plantation,Mining,1,3,0.0
